tank,date,rf,group,period
T047,2023-06-19,0.95,test,after
T047,2023-06-20,0.95,test,after
T047,2023-06-21,0.95,test,after
T047,2023-06-22,0.95,test,after
T047,2023-06-23,0.95,test,after
T047,2023-06-24,0.95,test,after
T047,2023-06-25,0.95,test,after
T047,2023-06-26,0.95,test,after
T047,2023-06-27,0.95,test,after
T047,2023-06-28,0.95,test,after
T047,2023-06-29,0.95,test,after
T047,2023-06-30,0.95,test,after
T048,2023-05-02,0.91,test,before
T048,2023-05-03,0.91,test,before
T048,2023-05-04,0.91,test,before
T048,2023-05-05,0.91,test,before
T048,2023-05-06,0.91,test,before
T048,2023-05-07,0.91,test,before
T048,2023-05-08,0.91,test,before
T048,2023-05-09,0.91,test,before
T048,2023-05-10,0.91,test,before
T048,2023-05-11,0.91,test,before
T048,2023-05-12,0.91,test,before
T048,2023-05-13,0.91,test,before
T048,2023-05-14,0.91,test,before
T048,2023-05-15,0.91,test,before
T048,2023-05-16,0.91,test,before
T048,2023-05-17,0.91,test,before
T048,2023-05-18,0.91,test,before
T048,2023-05-19,0.91,test,before
T048,2023-05-20,0.91,test,before
T048,2023-05-21,0.91,test,before
T048,2023-05-22,0.91,test,before
T048,2023-05-23,0.91,test,before
T048,2023-05-24,0.91,test,before
T048,2023-05-25,0.91,test,before
T048,2023-05-26,0.91,test,before
T048,2023-05-27,0.91,test,before
T048,2023-05-28,0.91,test,before
T048,2023-05-29,0.91,test,before
T048,2023-05-30,0.91,test,before
T048,2023-05-31,0.91,test,before
T048,2023-06-01,0.95,test,after
T048,2023-06-02,0.95,test,after
T048,2023-06-03,0.95,test,after
T048,2023-06-04,0.95,test,after
T048,2023-06-05,0.95,test,after
T048,2023-06-06,0.95,test,after
T048,2023-06-07,0.95,test,after
T048,2023-06-08,0.95,test,after
T048,2023-06-09,0.95,test,after
T048,2023-06-10,0.95,test,after
T048,2023-06-11,0.95,test,after
T048,2023-06-12,0.95,test,after
T048,2023-06-13,0.95,test,after
T048,2023-06-14,0.95,test,after
T048,2023-06-15,0.95,test,after
T048,2023-06-16,0.95,test,after
T048,2023-06-17,0.95,test,after
T048,2023-06-18,0.95,test,after
T048,2023-06-19,0.95,test,after
T048,2023-06-20,0.95,test,after
T048,2023-06-21,0.95,test,after
T048,2023-06-22,0.95,test,after
T048,2023-06-23,0.95,test,after
T048,2023-06-24,0.95,test,after
T048,2023-06-25,0.95,test,after
T048,2023-06-26,0.95,test,after
T048,2023-06-27,0.95,test,after
T048,2023-06-28,0.95,test,after
T048,2023-06-29,0.95,test,after
T048,2023-06-30,0.95,test,after
T049,2023-05-02,0.91,test,before
T049,2023-05-03,0.91,test,before
T049,2023-05-04,0.91,test,before
T049,2023-05-05,0.91,test,before
T049,2023-05-06,0.91,test,before
T049,2023-05-07,0.91,test,before
T049,2023-05-08,0.91,test,before
T049,2023-05-09,0.91,test,before
T049,2023-05-10,0.91,test,before
T049,2023-05-11,0.91,test,before
T049,2023-05-12,0.91,test,before
T049,2023-05-13,0.91,test,before
T049,2023-05-14,0.91,test,before
T049,2023-05-15,0.91,test,before
T049,2023-05-16,0.91,test,before
T049,2023-05-17,0.91,test,before
T049,2023-05-18,0.91,test,before
T049,2023-05-19,0.91,test,before
T049,2023-05-20,0.91,test,before
T049,2023-05-21,0.91,test,before
T049,2023-05-22,0.91,test,before
T049,2023-05-23,0.91,test,before
T049,2023-05-24,0.91,test,before
T049,2023-05-25,0.91,test,before
T049,2023-05-26,0.91,test,before
T049,2023-05-27,0.91,test,before
T049,2023-05-28,0.91,test,before
T049,2023-05-29,0.91,test,before
T049,2023-05-30,0.91,test,before
T049,2023-05-31,0.91,test,before
T049,2023-06-01,0.95,test,after
T049,2023-06-02,0.95,test,after
T049,2023-06-03,0.95,test,after
T049,2023-06-04,0.95,test,after
T049,2023-06-05,0.95,test,after
T049,2023-06-06,0.95,test,after
T049,2023-06-07,0.95,test,after
T049,2023-06-08,0.95,test,after
T049,2023-06-09,0.95,test,after
T049,2023-06-10,0.95,test,after
T049,2023-06-11,0.95,test,after
T049,2023-06-12,0.95,test,after
T049,2023-06-13,0.95,test,after
T049,2023-06-14,0.95,test,after
T049,2023-06-15,0.95,test,after
T049,2023-06-16,0.95,test,after
T049,2023-06-17,0.95,test,after
T049,2023-06-18,0.95,test,after
T049,2023-06-19,0.95,test,after
T049,2023-06-20,0.95,test,after
T049,2023-06-21,0.95,test,after
T049,2023-06-22,0.95,test,after
T049,2023-06-23,0.95,test,after
T049,2023-06-24,0.95,test,after
T049,2023-06-25,0.95,test,after
T049,2023-06-26,0.95,test,after
T049,2023-06-27,0.95,test,after
T049,2023-06-28,0.95,test,after
T049,2023-06-29,0.95,test,after
T049,2023-06-30,0.95,test,after
T050,2023-05-02,0.91,test,before
T050,2023-05-03,0.91,test,before
T050,2023-05-04,0.91,test,before
T050,2023-05-05,0.91,test,before
T050,2023-05-06,0.91,test,before
T050,2023-05-07,0.91,test,before
T050,2023-05-08,0.91,test,before
T050,2023-05-09,0.91,test,before
T050,2023-05-10,0.91,test,before
T050,2023-05-11,0.91,test,before
T050,2023-05-12,0.91,test,before
T050,2023-05-13,0.91,test,before
T050,2023-05-14,0.91,test,before
T050,2023-05-15,0.91,test,before
T050,2023-05-16,0.91,test,before
T050,2023-05-17,0.91,test,before
T050,2023-05-18,0.91,test,before
T050,2023-05-19,0.91,test,before
T050,2023-05-20,0.91,test,before
T050,2023-05-21,0.91,test,before
T050,2023-05-22,0.91,test,before
T050,2023-05-23,0.91,test,before
T050,2023-05-24,0.91,test,before
T050,2023-05-25,0.91,test,before
T050,2023-05-26,0.91,test,before
T050,2023-05-27,0.91,test,before
T050,2023-05-28,0.91,test,before
T050,2023-05-29,0.91,test,before
T050,2023-05-30,0.91,test,before
T050,2023-05-31,0.91,test,before
T050,2023-06-01,0.95,test,after
T050,2023-06-02,0.95,test,after
T050,2023-06-03,0.95,test,after
T050,2023-06-04,0.95,test,after
T050,2023-06-05,0.95,test,after
T050,2023-06-06,0.95,test,after
T050,2023-06-07,0.95,test,after
T050,2023-06-08,0.95,test,after
T050,2023-06-09,0.95,test,after
T050,2023-06-10,0.95,test,after
T050,2023-06-11,0.95,test,after
T050,2023-06-12,0.95,test,after
T050,2023-06-13,0.95,test,after
T050,2023-06-14,0.95,test,after
T050,2023-06-15,0.95,test,after
T050,2023-06-16,0.95,test,after
T050,2023-06-17,0.95,test,after
T050,2023-06-18,0.95,test,after
T050,2023-06-19,0.95,test,after
T050,2023-06-20,0.95,test,after
T050,2023-06-21,0.95,test,after
T050,2023-06-22,0.95,test,after
T050,2023-06-23,0.95,test,after
T050,2023-06-24,0.95,test,after
T050,2023-06-25,0.95,test,after
T050,2023-06-26,0.95,test,after
T050,2023-06-27,0.95,test,after
T050,2023-06-28,0.95,test,after
T050,2023-06-29,0.95,test,after
T050,2023-06-30,0.95,test,after
T051,2023-05-02,0.91,test,before
T051,2023-05-03,0.91,test,before
T051,2023-05-04,0.91,test,before
T051,2023-05-05,0.91,test,before
T051,2023-05-06,0.91,test,before
T051,2023-05-07,0.91,test,before
T051,2023-05-08,0.91,test,before
T051,2023-05-09,0.91,test,before
T051,2023-05-10,0.91,test,before
T051,2023-05-11,0.91,test,before
T051,2023-05-12,0.91,test,before
T051,2023-05-13,0.91,test,before
T051,2023-05-14,0.91,test,before
T051,2023-05-15,0.91,test,before
T051,2023-05-16,0.91,test,before
T051,2023-05-17,0.91,test,before
T051,2023-05-18,0.91,test,before
T051,2023-05-19,0.91,test,before
T051,2023-05-20,0.91,test,before
T051,2023-05-21,0.91,test,before
T051,2023-05-22,0.91,test,before
T051,2023-05-23,0.91,test,before
T051,2023-05-24,0.91,test,before
T051,2023-05-25,0.91,test,before
T051,2023-05-26,0.91,test,before
T051,2023-05-27,0.91,test,before
T051,2023-05-28,0.91,test,before
T051,2023-05-29,0.91,test,before
T051,2023-05-30,0.91,test,before
T051,2023-05-31,0.91,test,before
T051,2023-06-01,0.95,test,after
T051,2023-06-02,0.95,test,after
T051,2023-06-03,0.95,test,after
T051,2023-06-04,0.95,test,after
T051,2023-06-05,0.95,test,after
T051,2023-06-06,0.95,test,after
T051,2023-06-07,0.95,test,after
T051,2023-06-08,0.95,test,after
T051,2023-06-09,0.95,test,after
T051,2023-06-10,0.95,test,after
T051,2023-06-11,0.95,test,after
T051,2023-06-12,0.95,test,after
T051,2023-06-13,0.95,test,after
T051,2023-06-14,0.95,test,after
T051,2023-06-15,0.95,test,after
T051,2023-06-16,0.95,test,after
T051,2023-06-17,0.95,test,after
T051,2023-06-18,0.95,test,after
T051,2023-06-19,0.95,test,after
T051,2023-06-20,0.95,test,after
T051,2023-06-21,0.95,test,after
T051,2023-06-22,0.95,test,after
T051,2023-06-23,0.95,test,after
T051,2023-06-24,0.95,test,after
T051,2023-06-25,0.95,test,after
T051,2023-06-26,0.95,test,after
T051,2023-06-27,0.95,test,after
T051,2023-06-28,0.95,test,after
T051,2023-06-29,0.95,test,after
T051,2023-06-30,0.95,test,after
T052,2023-05-02,0.91,test,before
T052,2023-05-03,0.91,test,before
T052,2023-05-04,0.91,test,before
T052,2023-05-05,0.91,test,before
T052,2023-05-06,0.91,test,before
T052,2023-05-07,0.91,test,before
T052,2023-05-08,0.91,test,before
T052,2023-05-09,0.91,test,before
T052,2023-05-10,0.91,test,before
T052,2023-05-11,0.91,test,before
T052,2023-05-12,0.91,test,before
T052,2023-05-13,0.91,test,before
T052,2023-05-14,0.91,test,before
T052,2023-05-15,0.91,test,before
T052,2023-05-16,0.91,test,before
T052,2023-05-17,0.91,test,before
T052,2023-05-18,0.91,test,before
T052,2023-05-19,0.91,test,before
T052,2023-05-20,0.91,test,before
T052,2023-05-21,0.91,test,before
T052,2023-05-22,0.91,test,before
T052,2023-05-23,0.91,test,before
T052,2023-05-24,0.91,test,before
T052,2023-05-25,0.91,test,before
T052,2023-05-26,0.91,test,before
T052,2023-05-27,0.91,test,before
T052,2023-05-28,0.91,test,before
T052,2023-05-29,0.91,test,before
T052,2023-05-30,0.91,test,before
T052,2023-05-31,0.91,test,before
T052,2023-06-01,0.95,test,after
T052,2023-06-02,0.95,test,after
T052,2023-06-03,0.95,test,after
T052,2023-06-04,0.95,test,after
T052,2023-06-05,0.95,test,after
T052,2023-06-06,0.95,test,after
T052,2023-06-07,0.95,test,after
T052,2023-06-08,0.95,test,after
T052,2023-06-09,0.95,test,after
T052,2023-06-10,0.95,test,after
T052,2023-06-11,0.95,test,after
T052,2023-06-12,0.95,test,after
T052,2023-06-13,0.95,test,after
T052,2023-06-14,0.95,test,after
T052,2023-06-15,0.95,test,after
T052,2023-06-16,0.95,test,after
T052,2023-06-17,0.95,test,after
T052,2023-06-18,0.95,test,after
T052,2023-06-19,0.95,test,after
T052,2023-06-20,0.95,test,after
T052,2023-06-21,0.95,test,after
T052,2023-06-22,0.95,test,after
T052,2023-06-23,0.95,test,after
T052,2023-06-24,0.95,test,after
T052,2023-06-25,0.95,test,after
T052,2023-06-26,0.95,test,after
T052,2023-06-27,0.95,test,after
T052,2023-06-28,0.95,test,after
T052,2023-06-29,0.95,test,after
T052,2023-06-30,0.95,test,after
T053,2023-05-02,0.91,test,before
T053,2023-05-03,0.91,test,before
T053,2023-05-04,0.91,test,before
T053,2023-05-05,0.91,test,before
T053,2023-05-06,0.91,test,before
T053,2023-05-07,0.91,test,before
T053,2023-05-08,0.91,test,before
T053,2023-05-09,0.91,test,before
T053,2023-05-10,0.91,test,before
T053,2023-05-11,0.91,test,before
T053,2023-05-12,0.91,test,before
T053,2023-05-13,0.91,test,before
T053,2023-05-14,0.91,test,before
T053,2023-05-15,0.91,test,before
T053,2023-05-16,0.91,test,before
T053,2023-05-17,0.91,test,before
T053,2023-05-18,0.91,test,before
T053,2023-05-19,0.91,test,before
T053,2023-05-20,0.91,test,before
T053,2023-05-21,0.91,test,before
T053,2023-05-22,0.91,test,before
T053,2023-05-23,0.91,test,before
T053,2023-05-24,0.91,test,before
T053,2023-05-25,0.91,test,before
T053,2023-05-26,0.91,test,before
T053,2023-05-27,0.91,test,before
T053,2023-05-28,0.91,test,before
T053,2023-05-29,0.91,test,before
T053,2023-05-30,0.91,test,before
T053,2023-05-31,0.91,test,before
T053,2023-06-01,0.95,test,after
T053,2023-06-02,0.95,test,after
T053,2023-06-03,0.95,test,after
T053,2023-06-04,0.95,test,after
T053,2023-06-05,0.95,test,after
T053,2023-06-06,0.95,test,after
T053,2023-06-07,0.95,test,after
T053,2023-06-08,0.95,test,after
T053,2023-06-09,0.95,test,after
T053,2023-06-10,0.95,test,after
T053,2023-06-11,0.95,test,after
T053,2023-06-12,0.95,test,after
T053,2023-06-13,0.95,test,after
T053,2023-06-14,0.95,test,after
T053,2023-06-15,0.95,test,after
T053,2023-06-16,0.95,test,after
T053,2023-06-17,0.95,test,after
T053,2023-06-18,0.95,test,after
T053,2023-06-19,0.95,test,after
T053,2023-06-20,0.95,test,after
T053,2023-06-21,0.95,test,after
T053,2023-06-22,0.95,test,after
T053,2023-06-23,0.95,test,after
T053,2023-06-24,0.95,test,after
T053,2023-06-25,0.95,test,after
T053,2023-06-26,0.95,test,after
T053,2023-06-27,0.95,test,after
T053,2023-06-28,0.95,test,after
T053,2023-06-29,0.95,test,after
T053,2023-06-30,0.95,test,after
T054,2023-05-02,0.91,test,before
T054,2023-05-03,0.91,test,before
T054,2023-05-04,0.91,test,before
T054,2023-05-05,0.91,test,before
T054,2023-05-06,0.91,test,before
T054,2023-05-07,0.91,test,before
T054,2023-05-08,0.91,test,before
T054,2023-05-09,0.91,test,before
T054,2023-05-10,0.91,test,before
T054,2023-05-11,0.91,test,before
T054,2023-05-12,0.91,test,before
T054,2023-05-13,0.91,test,before
T054,2023-05-14,0.91,test,before
T054,2023-05-15,0.91,test,before
T054,2023-05-16,0.91,test,before
T054,2023-05-17,0.91,test,before
T054,2023-05-18,0.91,test,before
T054,2023-05-19,0.91,test,before
T054,2023-05-20,0.91,test,before
T054,2023-05-21,0.91,test,before
T054,2023-05-22,0.91,test,before
T054,2023-05-23,0.91,test,before
T054,2023-05-24,0.91,test,before
T054,2023-05-25,0.91,test,before
T054,2023-05-26,0.91,test,before
T054,2023-05-27,0.91,test,before
T054,2023-05-28,0.91,test,before
T054,2023-05-29,0.91,test,before
T054,2023-05-30,0.91,test,before
T054,2023-05-31,0.91,test,before
T054,2023-06-01,0.95,test,after
T054,2023-06-02,0.95,test,after
T054,2023-06-03,0.95,test,after
T054,2023-06-04,0.95,test,after
T054,2023-06-05,0.95,test,after
T054,2023-06-06,0.95,test,after
T054,2023-06-07,0.95,test,after
T054,2023-06-08,0.95,test,after
T054,2023-06-09,0.95,test,after
T054,2023-06-10,0.95,test,after
T054,2023-06-11,0.95,test,after
T054,2023-06-12,0.95,test,after
T054,2023-06-13,0.95,test,after
T054,2023-06-14,0.95,test,after
T054,2023-06-15,0.95,test,after
T054,2023-06-16,0.95,test,after
T054,2023-06-17,0.95,test,after
T054,2023-06-18,0.95,test,after
T054,2023-06-19,0.95,test,after
T054,2023-06-20,0.95,test,after
T054,2023-06-21,0.95,test,after
T054,2023-06-22,0.95,test,after
T054,2023-06-23,0.95,test,after
T054,2023-06-24,0.95,test,after
T054,2023-06-25,0.95,test,after
T054,2023-06-26,0.95,test,after
T054,2023-06-27,0.95,test,after
T054,2023-06-28,0.95,test,after
T054,2023-06-29,0.95,test,after
T054,2023-06-30,0.95,test,after
T055,2023-05-02,0.91,test,before
T055,2023-05-03,0.91,test,before
T055,2023-05-04,0.91,test,before
T055,2023-05-05,0.91,test,before
T055,2023-05-06,0.91,test,before
T055,2023-05-07,0.91,test,before
T055,2023-05-08,0.91,test,before
T055,2023-05-09,0.91,test,before
T055,2023-05-10,0.91,test,before
T055,2023-05-11,0.91,test,before
T055,2023-05-12,0.91,test,before
T055,2023-05-13,0.91,test,before
T055,2023-05-14,0.91,test,before
T055,2023-05-15,0.91,test,before
T055,2023-05-16,0.91,test,before
T055,2023-05-17,0.91,test,before
T055,2023-05-18,0.91,test,before
T055,2023-05-19,0.91,test,before
T055,2023-05-20,0.91,test,before
T055,2023-05-21,0.91,test,before
T055,2023-05-22,0.91,test,before
T055,2023-05-23,0.91,test,before
T055,2023-05-24,0.91,test,before
T055,2023-05-25,0.91,test,before
T055,2023-05-26,0.91,test,before
T055,2023-05-27,0.91,test,before
T055,2023-05-28,0.91,test,before
T055,2023-05-29,0.91,test,before
T055,2023-05-30,0.91,test,before
T055,2023-05-31,0.91,test,before
T055,2023-06-01,0.95,test,after
T055,2023-06-02,0.95,test,after
T055,2023-06-03,0.95,test,after
T055,2023-06-04,0.95,test,after
T055,2023-06-05,0.95,test,after
T055,2023-06-06,0.95,test,after
T055,2023-06-07,0.95,test,after
T055,2023-06-08,0.95,test,after
T055,2023-06-09,0.95,test,after
T055,2023-06-10,0.95,test,after
T055,2023-06-11,0.95,test,after
T055,2023-06-12,0.95,test,after
T055,2023-06-13,0.95,test,after
T055,2023-06-14,0.95,test,after
T055,2023-06-15,0.95,test,after
T055,2023-06-16,0.95,test,after
T055,2023-06-17,0.95,test,after
T055,2023-06-18,0.95,test,after
T055,2023-06-19,0.95,test,after
T055,2023-06-20,0.95,test,after
T055,2023-06-21,0.95,test,after
T055,2023-06-22,0.95,test,after
T055,2023-06-23,0.95,test,after
T055,2023-06-24,0.95,test,after
T055,2023-06-25,0.95,test,after
T055,2023-06-26,0.95,test,after
T055,2023-06-27,0.95,test,after
T055,2023-06-28,0.95,test,after
T055,2023-06-29,0.95,test,after
T055,2023-06-30,0.95,test,after
T056,2023-05-02,0.91,test,before
T056,2023-05-03,0.91,test,before
T056,2023-05-04,0.91,test,before
T056,2023-05-05,0.91,test,before
T056,2023-05-06,0.91,test,before
T056,2023-05-07,0.91,test,before
T056,2023-05-08,0.91,test,before
T056,2023-05-09,0.91,test,before
T056,2023-05-10,0.91,test,before
T056,2023-05-11,0.91,test,before
T056,2023-05-12,0.91,test,before
T056,2023-05-13,0.91,test,before
T056,2023-05-14,0.91,test,before
T056,2023-05-15,0.91,test,before
T056,2023-05-16,0.91,test,before
T056,2023-05-17,0.91,test,before
T056,2023-05-18,0.91,test,before
T056,2023-05-19,0.91,test,before
T056,2023-05-20,0.91,test,before
T056,2023-05-21,0.91,test,before
T056,2023-05-22,0.91,test,before
T056,2023-05-23,0.91,test,before
T056,2023-05-24,0.91,test,before
T056,2023-05-25,0.91,test,before
T056,2023-05-26,0.91,test,before
T056,2023-05-27,0.91,test,before
T056,2023-05-28,0.91,test,before
T056,2023-05-29,0.91,test,before
T056,2023-05-30,0.91,test,before
T056,2023-05-31,0.91,test,before
T056,2023-06-01,0.95,test,after
T056,2023-06-02,0.95,test,after
T056,2023-06-03,0.95,test,after
T056,2023-06-04,0.95,test,after
T056,2023-06-05,0.95,test,after
T056,2023-06-06,0.95,test,after
T056,2023-06-07,0.95,test,after
T056,2023-06-08,0.95,test,after
T056,2023-06-09,0.95,test,after
T056,2023-06-10,0.95,test,after
T056,2023-06-11,0.95,test,after
T056,2023-06-12,0.95,test,after
T056,2023-06-13,0.95,test,after
T056,2023-06-14,0.95,test,after
T056,2023-06-15,0.95,test,after
T056,2023-06-16,0.95,test,after
T056,2023-06-17,0.95,test,after
T056,2023-06-18,0.95,test,after
T056,2023-06-19,0.95,test,after
T056,2023-06-20,0.95,test,after
T056,2023-06-21,0.95,test,after
T056,2023-06-22,0.95,test,after
T056,2023-06-23,0.95,test,after
T056,2023-06-24,0.95,test,after
T056,2023-06-25,0.95,test,after
T056,2023-06-26,0.95,test,after
T056,2023-06-27,0.95,test,after
T056,2023-06-28,0.95,test,after
T056,2023-06-29,0.95,test,after
T056,2023-06-30,0.95,test,after
T057,2023-05-02,0.91,test,before
T057,2023-05-03,0.91,test,before
T057,2023-05-04,0.91,test,before
T057,2023-05-05,0.91,test,before
T057,2023-05-06,0.91,test,before
T057,2023-05-07,0.91,test,before
T057,2023-05-08,0.91,test,before
T057,2023-05-09,0.91,test,before
T057,2023-05-10,0.91,test,before
T057,2023-05-11,0.91,test,before
T057,2023-05-12,0.91,test,before
T057,2023-05-13,0.91,test,before
T057,2023-05-14,0.91,test,before
T057,2023-05-15,0.91,test,before
T057,2023-05-16,0.91,test,before
T057,2023-05-17,0.91,test,before
T057,2023-05-18,0.91,test,before
T057,2023-05-19,0.91,test,before
T057,2023-05-20,0.91,test,before
T057,2023-05-21,0.91,test,before
T057,2023-05-22,0.91,test,before
T057,2023-05-23,0.91,test,before
T057,2023-05-24,0.91,test,before
T057,2023-05-25,0.91,test,before
T057,2023-05-26,0.91,test,before
T057,2023-05-27,0.91,test,before
T057,2023-05-28,0.91,test,before
T057,2023-05-29,0.91,test,before
T057,2023-05-30,0.91,test,before
T057,2023-05-31,0.91,test,before
T057,2023-06-01,0.95,test,after
T057,2023-06-02,0.95,test,after
T057,2023-06-03,0.95,test,after
T057,2023-06-04,0.95,test,after
T057,2023-06-05,0.95,test,after
T057,2023-06-06,0.95,test,after
T057,2023-06-07,0.95,test,after
T057,2023-06-08,0.95,test,after
T057,2023-06-09,0.95,test,after
T057,2023-06-10,0.95,test,after
T057,2023-06-11,0.95,test,after
T057,2023-06-12,0.95,test,after
T057,2023-06-13,0.95,test,after
T057,2023-06-14,0.95,test,after
T057,2023-06-15,0.95,test,after
T057,2023-06-16,0.95,test,after
T057,2023-06-17,0.95,test,after
T057,2023-06-18,0.95,test,after
T057,2023-06-19,0.95,test,after
T057,2023-06-20,0.95,test,after
T057,2023-06-21,0.95,test,after
T057,2023-06-22,0.95,test,after
T057,2023-06-23,0.95,test,after
T057,2023-06-24,0.95,test,after
T057,2023-06-25,0.95,test,after
T057,2023-06-26,0.95,test,after
